id,current_ua,ambient_c,humidity_pct,body_temp_c,sample_ph,hours
895,1089.4867944457455,18.890059397179606,99.8,29.208407138677202,8.94609094130775,29.228804601065335
896,1022.3012557835384,1.3978484371073652,65.97232227877387,30.314590912318735,8.104427897906215,65.18752879584626
897,938.5757303497076,34.74116439767997,57.72180767980929,25.0,8.630584882168536,81.00123036080936
898,967.6902550568855,-3.778734325629678,1.3349321706291164,31.68908424521849,5.0,13.999095541047836
899,1083.0723566363142,3.1390046404466485,67.24367251731296,37.353097419494105,6.992026511610345,16.239638326032534
900,1087.2386639626116,15.71724985504863,73.29777320646025,38.069907796662235,7.147107020285093,101.77401332214768
901,969.0821929991586,38.1894557152857,22.806335326179816,29.38435131285155,6.373499653988101,62.49614500251183
902,1020.5560491213673,29.06586826017761,78.60580146743729,42.0,6.475988696317134,70.72710002989491
903,1057.4819993523108,18.46501968197986,32.72464290588274,29.033457425423567,7.113919795484661,53.61981810258977
904,1006.4314362372288,-12.898333003879653,58.661885842078554,29.775256047041882,7.0755540086184014,15.122160981830213
905,1085.2965212938075,4.011034398755827,28.321082811265264,38.218317213738814,6.65230827080059,92.51044516181855
906,1020.5365717633687,-12.486446390852326,36.82104548462963,39.50956837978988,6.960773145534783,94.35807461938433
907,1073.7857518809635,31.976635100582033,72.0528474451134,34.95610613158565,7.5422997514970715,119.16
908,1070.4092879378957,23.31791024842272,75.62093943914135,33.946735870305695,7.364836268112512,0.61
909,1031.8442113820727,5.000279279731428,73.29704765111283,28.714651967648464,5.0,9.24495911442365
910,1033.0463021665996,10.507044463320263,28.6962254299748,32.055151165763085,6.650636429367624,30.236582817292366
911,1099.3121811263013,12.394062993603065,86.74878126990227,28.776470377004774,7.356253509456972,77.30328797080715
912,1087.1537943458836,-6.242008826500246,57.215788222693945,40.62272491645488,7.584750103715845,8.304040971125438
913,970.9304399527389,18.119230395766433,82.91040590446188,32.34657375059596,7.015980531982976,68.83892771205385
914,1060.5758168052216,-3.720794207831549,37.66484603656212,38.36444345902212,5.250870939758464,64.80633989400738
915,1142.4781781392303,40.328563158037376,62.398896363455,29.840401874679788,6.373828327605377,114.0395811795733
916,1025.2518877812136,3.9389305943955826,72.11957552066134,39.43689175602062,5.235537445318963,108.49748452807437
917,1118.9174219748763,12.22959084129743,88.98756404121613,36.116632163791635,5.648792196041851,74.26092366988249
918,1037.8411015493127,3.69405620865437,27.906833468741308,39.39410746431616,8.604022453407104,75.59290808048212
919,1022.1490153290143,50.0,81.20254755432785,38.590734370182076,6.863219614188707,116.55284239257517
920,1117.7232786940517,-14.7,58.79861340668295,37.53517551469799,6.1862815939389515,92.70965924961752
921,1011.2203862718444,48.173482717277594,57.65304066035769,31.49570969918015,7.114252536630854,48.33520862817994
922,1027.5873061792258,10.070817377126012,75.58310608067782,31.650720749916967,8.03363818491067,108.03948632928095
923,1056.8259853716772,-8.632128630468372,99.8,31.407689448203914,5.78941060872554,28.607595655565948
924,957.417317843695,-9.330990235466519,40.40549233204655,36.443078224773366,7.246893333818483,114.13087798921703
925,1055.4780015938024,23.09598788291502,61.25782915909419,42.0,7.295624551178325,22.090635809127967
926,1053.4182399967895,-14.7,53.214447919052645,41.201652493715656,8.229934666613419,55.790593650131676
927,986.4989569714062,46.92760600867879,55.87215043627754,35.667839324371165,8.624340774714684,35.561358599914655
928,1085.9977050193975,29.33797190298903,0.3,42.0,7.428308225751604,113.11500099324742
929,1025.4065859724205,-3.1352932161036513,32.30880715271017,26.330176815893694,5.957076663603629,18.362307699751774
930,1081.7063502100182,43.177819132254854,67.23986946928304,30.186615074469334,8.620440999940223,72.76614141616403
931,1091.8985055846313,-3.6556663073942275,92.21869008083243,41.50299940240606,6.046624858063547,87.8661814044098
932,976.5839570417505,50.0,85.96319517035326,34.08363470180474,6.776649140119282,65.23603443056805
933,1041.9988972676874,21.69683366235028,37.29263578297543,36.02134812527905,5.689535211505315,119.16
934,889.3152067858479,22.479967148278984,63.7944938524891,40.532009622250655,8.160762430437035,50.046737770094396
935,993.3861514895763,35.305314071445366,65.94300725616216,34.01053359067595,6.546194576069463,66.39625207686795
936,972.2861114823652,46.208567893070864,41.7620551275729,42.0,7.487939195833509,96.57011049706995
937,932.0610766398723,15.244086882640262,58.22640433542213,30.177943724537773,6.395606540863634,66.12938734103236
938,1057.025796384798,23.572515112475944,64.35419543248057,32.89436687868028,6.656554727510412,94.27107009244715
939,1020.8147571152047,17.40720884984295,32.215275985005604,37.7370392705929,7.621090599810878,28.64095847044549
940,1034.6955002262812,12.159417483919482,99.8,30.668048386964145,5.9190184565953174,95.44738089718012
941,1014.6927156129035,11.684854872718425,33.566376131718656,33.46880335433171,6.432602231291586,23.710702245576016
942,1013.1004725470766,20.02854612941672,72.98066619099437,25.0,6.666674775924092,56.72668297749414
943,1040.9018161842287,-14.7,35.349051203947724,40.22806503736762,7.93642831287129,84.20730804986098
944,1041.7295013843145,-7.787428615404746,79.77632325189136,38.857950336651555,7.243663967060068,22.48253529550982
945,1112.9048260547097,5.503469524400069,27.63750917778149,35.884788092138656,8.98,85.13800557097562
946,1061.6618752059028,-14.7,79.01916327550478,38.62004339133063,6.00529834470484,62.599439561072174
947,1138.154465600869,23.235221367632022,70.75843315854485,29.879250317742382,5.2136867502928546,36.85926290978608
948,1087.7300300859904,-9.441422529809362,97.06425427170805,25.0,7.479424674357575,107.25023768160032
949,1050.1658865911181,35.46589979299091,69.15041162093232,40.302770646658985,6.706903308238004,34.567962713020165
950,938.6301555556416,10.160663696944477,76.08364252683057,33.00053076094134,5.92499803773702,28.187207035516195
951,1088.1807070800737,27.40595830188927,43.23910218111144,30.376276095037454,6.933216955416872,69.11609654580343
952,1026.5069179166114,43.85642208044885,79.4689022594657,33.93229182565892,6.522104988523405,50.77047168404477
953,1059.0026429577008,23.325706053886805,34.7899407370532,35.01449648982816,8.98,71.09115534365424
954,1104.0914213203323,50.0,47.15876214730868,31.835550084901307,7.139639012385095,13.893463706995874
955,1040.6458642734303,30.751631125485062,75.3427638208485,32.82117907016141,5.0,75.88925405776378
956,1022.300244274468,12.821053988421644,99.8,28.213666490581726,6.912647849787169,69.57381356698197
957,1029.5981842419978,17.885598073488456,47.33557858693272,35.84352326306399,5.982791522251738,23.048246226908844
958,1106.8514775751548,14.054202565287756,54.19330832006701,33.18511980914899,5.0,119.16
959,1025.7044037814535,7.149682855605056,54.23083148464446,37.908167767810326,6.276319007952729,14.151483326736347
960,974.4822014819424,-5.551745409336167,27.35065338548869,34.5708227282622,6.597503178230067,118.60010106233199
961,1143.4256737518158,13.790144408260899,46.82138505894166,26.785503464073052,5.991692816244023,86.95520409353796
962,1055.4720381105776,23.203086390964085,58.05766544910478,39.2514892526713,5.887320097817341,49.09652690143879
963,1053.1044156064386,16.19281871874989,40.95502867665801,36.81448921929743,6.651033102636822,62.89624571882842
964,1117.850737790438,33.92043114668594,56.725045816482826,34.59196688547459,5.0,119.16
965,1007.4312800122306,1.8020301302835566,68.39791858152972,29.088953752711483,6.130721755439058,34.61008348243833
966,984.164501886643,-10.046055709363856,29.033852829331636,30.544623939479777,5.0,7.378419888935824
967,923.0966522542323,-11.695457570107251,24.248367504465307,34.28084860010484,6.172275750918389,68.13410752127022
968,866.53148951811,-14.7,32.228176944741826,38.78577196223045,6.876356697098196,31.548125253167655
969,1140.172911601851,15.905649423185077,46.687723434403416,30.693895967528604,7.97964520527827,49.49725641342518
970,1093.67185641602,15.003689567304857,54.12081133044091,28.972195851329403,8.007452384545738,0.61
971,942.4282664805853,50.0,99.8,39.391087657162714,7.20826511804711,110.46041637801986
972,951.0196406053672,25.915266387271284,45.17002799682335,41.16124100739991,7.228175283918461,80.15015207790131
973,1080.8998373203044,26.908946769758067,91.35125764118848,36.05993642840998,6.754583585597755,89.29884620295492
974,1069.637027910158,-14.7,50.619707746861664,35.15929373846442,5.0,86.25384881910901
975,973.6479688210534,32.59198739834819,3.829772862729264,29.307381795611867,6.4672876390306655,79.85692817981536
976,919.8484355991853,24.60402265906157,23.390546814421786,38.60586945067349,7.03901307763207,38.59994602957819
977,1094.4440521639162,36.70525169395816,15.58660319015926,35.36501154357935,5.667561384673771,80.70852225155095
978,1075.7762205452107,7.774217423065883,65.38963290391993,31.183601743848037,7.542016713509136,119.16
979,1054.65951753057,-10.235481813546642,37.00691315633039,42.0,7.403945250496439,0.61
980,1031.1992887430008,30.0455048796658,17.454199619722026,28.676234762166153,7.9189236515185,81.1294240720315
981,1051.3912337810807,-2.084173851904307,60.69687753556508,36.62943675967021,7.434931933489446,48.609156629115276
982,944.9063427317636,26.128888155616785,37.810757834343384,31.969248109891655,5.666762494281379,64.70774903878326
983,868.0189890529381,5.484335751485949,28.883632945387525,28.218076105765054,5.630654302210926,79.58890540717908
984,1105.0116614336207,-11.728302777434788,43.61081454193933,36.51565521601552,8.98,81.34360439011078
985,1016.170444466105,-5.422136218388232,16.641269428674775,25.0,5.0,111.72848923771132
986,1040.8886401025911,21.000049834655616,48.7166551941355,37.54740589680522,5.289611149592159,95.783694258597
987,1040.3977083739608,48.387338045189445,40.92573788245452,35.655347646612256,7.102997639433616,0.61
988,1064.080364359137,31.748292848290163,71.11556425104885,28.91653204313444,6.961457843054113,101.06467216117386
989,1111.6504077804425,-14.162879939445034,29.28289167845866,37.720832852267414,8.87477197495166,13.654405146220405
990,987.3285678535684,28.972409275479777,53.79718724920153,31.266517874051463,7.538561544015886,0.61
991,1053.3481464371214,39.51224826362531,19.46699587397731,30.218898170141493,6.738493513635635,114.04671402622797
992,1035.5649348523284,12.019775570999606,64.51182287293078,27.850118587877134,6.970281249260523,56.08807606893422
993,1044.9752048587045,-14.7,46.34853579001359,30.18761619444414,8.10194457482058,21.44252464659243
994,1047.6528201337192,29.73208969419234,24.917993547211704,37.58485383643706,7.044917758252599,1.6935001275816077
995,1061.035254519794,17.50739383225005,29.68403129803453,34.70185640884194,8.084835982719769,0.61
996,1117.0713682091027,-1.6352789823492415,65.81871464719669,38.62233864189212,6.981393664140495,86.15305052596494
997,975.6038144794356,20.116522274293615,4.222685929003845,35.58227971194245,6.762686738732738,72.19378004183677
998,1081.1981643411666,-1.2907292888366833,93.80297779145522,38.546772725904624,7.884177085804886,44.8152641233175
999,993.5361050762933,13.081100122916949,65.70320939071877,30.46301264746056,7.159079780017368,16.13598266676872
1000,972.4578418373648,-5.736255680996891,25.253851328150464,38.281918893683745,7.53928658668531,24.849023297018043
1001,1024.4429524722646,22.5952415646664,38.77055566037052,40.57205944831288,7.3387246958250945,28.208981745633
1002,944.1125115018073,-14.7,57.509517209885765,32.04258959906315,6.246254371617956,39.780226407574744
1003,1066.2598966539388,-14.7,59.14317604335032,40.22907055238327,5.635049936329928,48.116684566251465
1004,1113.8943687684014,39.59911133625542,41.576135443922226,42.0,7.603667156805176,17.532881307643862
1005,1017.0646985668271,16.68815104762828,43.53016531546172,30.580549924292274,7.779608584446629,61.19625581579652
1006,1024.9786469500918,24.257550302139784,99.8,40.97723544820459,8.230362155776348,93.6038079601692
1007,1001.7250677210327,-2.7395627141055066,38.31802826562573,40.59599500594437,5.925130869107813,118.56353176080455
1008,1043.2380708352382,14.357416768511163,52.91058756119241,27.355592968580392,6.234086535414192,31.906008270437432
1009,997.2817407308153,22.121589466788773,0.3,30.169587812262417,5.594384339047791,83.48584745976356
1010,983.8063728826831,24.442412757926295,35.30587145970081,33.98195613516266,7.825328947340473,57.950596317169364
1011,962.8179518929009,25.529247692451392,42.14269132829432,25.0,5.159817181026942,1.6682947525803655
1012,1087.3292561723565,17.265581859527103,15.170284128851954,35.964328831842394,7.195058737542948,58.09119922206387
1013,1057.8611436584492,24.73353619373316,57.23571373645204,42.0,7.296839778023907,41.37116115445298
1014,1016.7237505249145,21.70612506145205,84.93004184674577,31.503638053558333,5.0,71.26721793731758
1015,992.4974473216201,-3.4558621801847167,71.37793830304862,31.923244644035673,7.608241805451468,36.722949830767
1016,988.194097617883,9.201340516850173,62.69933535356678,34.22954195701865,5.843128380705334,115.0163030455449
1017,1057.4333467255385,31.534736608701365,96.66011383356113,26.47609910266619,8.276702297261428,109.64333951796891
1018,1103.7814039816103,10.489596856696023,45.26512681041226,34.79337615948695,7.455197214241534,112.42229564619863
1019,1048.1736439961642,18.08523826847128,99.8,29.22840499466104,6.583736733486788,67.52364506198133
1020,1130.3697007844303,19.778862581939617,8.197311717151713,38.91729163498996,7.049753512726589,28.42799894731177
1021,1037.716169901916,30.766575205344324,14.50770238546415,42.0,6.452463979446579,44.51175051893638
1022,975.7033496665794,5.0905940215906895,62.95679262858132,28.413012080355777,8.070234679517093,119.16
1023,985.5339521862113,31.90162405010645,31.097016366008415,33.95178955911572,8.669894005654939,72.42342654555293
1024,892.5415957009791,-11.550907913127734,27.66091736133901,27.690384189285282,6.140701962253362,71.1683406007984
1025,1052.2630937334131,30.750884601393935,35.883029313667784,38.75940572863011,7.9172145326275585,64.00068481387599
1026,1017.2727274796399,10.191356277983443,69.48362072111455,37.541076505944275,6.843444632175173,102.18652963712404
1027,997.5526820226266,0.6344941184333646,81.94981340387682,25.0,6.56315244850845,62.44190894290422
1028,1069.5989100372117,36.20060505555724,43.31001929262346,29.363499815019292,8.717105755044079,51.65372180227155
1029,1053.2428166053855,19.491638945479956,60.34011668360289,35.835275936333296,6.831317173962323,93.03463125452828
1030,1046.8268714506096,9.191308680499645,82.01140616234622,31.378980175812163,8.639003398293912,0.61
1031,1119.1375796421075,23.906871296884653,99.8,38.676634112531886,7.3613525967317335,38.60783520924865
1032,996.461216934932,50.0,56.98961201893947,35.98798061808454,6.684629069408064,82.73989076613572
1033,1027.4097216607215,33.03336772774493,21.45709674487027,30.122952900417786,5.482922217612497,69.00350515070856
1034,1137.0263660172454,40.77827439260833,17.6724775381958,30.679638700911582,8.98,73.4260892971497
1035,1045.7993804089851,14.439562169455021,79.09823828537114,26.471207174863768,6.600134094163432,54.597464252153685
1036,1055.1909511331191,-4.9876582584784614,74.66911750414695,31.896333502190327,6.109914246927447,49.41918257470149
1037,1105.4594338114377,-14.7,99.8,28.615286863589688,6.413947698635604,55.453693150766405
1038,983.9373932870544,27.684680569120417,38.04424318518861,28.390241136821828,7.566229261788091,0.61
1039,1061.6746449613674,32.288789971757,32.78638962403547,26.475410343074607,6.541866201723539,25.824404503195446
1040,1020.8970807710874,27.40269305075961,51.74651680885874,26.222170633968915,7.7670325941700415,48.39456936421998
1041,1079.4235091438154,36.916364327400416,0.3,35.26110740037873,8.432944592668388,0.61
1042,1002.27916187616,10.763568783956142,50.229814246103835,29.69602676272856,6.651493567326249,48.250099096033146
1043,1045.0831146194632,20.492260082327597,42.52585311880324,39.253799643500436,7.516235258847115,5.386359502403643
1044,1041.9519785021373,-14.562471707445365,57.29642548269214,30.722700298932274,8.597761492293245,73.02249255292367
1045,1024.6002123044273,33.3442057707355,70.40967601023736,29.263424643346738,6.6768601594161945,29.893122508231524
1046,979.9442383856282,3.7238764271313354,51.126698938002086,30.647008959062397,6.959552274715334,31.93006137814646
1047,1042.3525023085679,6.612599599186446,88.1946020221045,29.031241599518772,7.753887158434945,26.965099778264594
1048,980.7931493352055,18.620152890340286,27.973139618956818,35.74813030645905,8.302031382885488,103.39798416459854
1049,947.5616476466075,-14.7,99.8,41.23010322142297,5.91836959902799,0.61
1050,1151.7708146669984,5.771071480475035,41.42716535170513,28.061731178534465,7.427673494687144,21.990636919877723
1051,1032.9241530830477,29.851138130831785,0.3,32.52097938857478,6.205605312663692,63.83250983867116
1052,1087.81949417452,12.904285530409968,14.508944395648577,34.73405129074783,8.747014058724023,63.55884882476988
1053,1017.6582029825281,-14.7,23.07580987376165,27.447682259697437,6.695156896720066,85.03693348606149
1054,1029.3098137435213,50.0,99.8,40.26460817098748,6.759756881309696,95.92990780228799
1055,991.7534012543872,31.42141584863156,51.55410663431178,34.338968776569565,7.381195228082541,66.33871466383069
1056,1057.777226227828,13.511014428822193,7.972685872774875,32.57938922349784,7.094894175614235,73.60458414134504
1057,1075.0822884987867,16.154726581192683,17.08283065202481,36.65068481100931,8.4320710624701,78.41667021103129
1058,1069.588726188339,21.043450317816564,74.96024959241453,34.05869705345192,5.709275927800148,35.877447163519506
1059,1106.438876476479,21.423996317585864,78.61375511048003,32.32710409236488,7.344808816459323,50.09546612057233
1060,1110.075092371394,29.11980774684355,17.76079639870914,29.930339073857624,6.655493383003065,7.418045354691401
1061,982.9709739546619,-10.038032559012745,80.66037434925113,28.609851625874118,5.765959769026175,86.02528691494064
1062,994.3027979815864,16.05313233708481,10.081468093444371,37.05359304308344,7.194051037960508,44.62101727623084
1063,1023.0291589949826,9.696492207212316,16.924493175499805,35.32774057377757,5.0,34.85928424208747
1064,937.8597966085811,32.14566803460713,71.77531037281047,34.30447620245108,5.418830497545094,79.99818665530759
1065,1062.264063598659,0.14053512527990009,46.615206686790906,37.28026951708189,8.946109059318674,0.61
1066,1048.1904000744778,2.171023130005052,93.28896362073326,34.972111170718634,6.230046823899705,91.43579050891383
1067,1086.1278165729145,28.337979161314564,88.02195862237144,25.0,7.231702945110715,109.51658129686123
1068,953.9660550548437,50.0,53.000830249568814,28.582183450734025,7.266209428567432,37.90112002847154
1069,1033.5981493062766,14.638518079957501,58.56003841166623,41.545065622426286,6.90561893558687,67.76905218171349
1070,956.6724657858958,13.59891005585256,9.751980179948895,36.709292860231656,6.580576497262105,82.32233170175635
1071,959.937782254194,10.19068048813212,15.33549851342513,34.29167401535391,7.459719703434128,119.16
1072,1088.0474394685748,30.359536321863978,15.208446963719226,32.91482503803179,6.918401401181286,67.44819682723725
1073,1092.3487220556376,44.687281761999756,37.43538196324368,35.29992259336524,8.665160764730762,85.67931912816286
1074,1066.1972046753322,1.8243046792069837,33.39383107819757,36.21789844376742,5.4792507604067096,61.78531949743048
1075,1070.6785859027846,26.44160759277125,55.49738661973018,41.267646776448146,7.45954387126894,119.16
1076,1069.151353467609,-14.7,65.23339114722577,28.53612613425327,8.35110473492717,62.39991765345967
1077,991.1582065399316,6.079632645197391,40.431875567031874,34.44381776824305,5.959098141206121,13.615580119872
1078,1084.9364908126363,45.5160322511651,80.61031701072119,25.0,7.449755612721428,43.300939188333174
1079,1002.9979702882276,31.81986064521749,0.3,34.13372315182634,8.98,76.45832227555209
1080,1043.4184382019357,12.593284166071065,15.906704450812306,30.85986330774704,7.3741894608513,39.55024524546512
1081,1046.0227023516818,-3.9268251289269926,39.90988042904127,36.7856969331443,7.8805940286022995,59.01023296933976
1082,1081.482125418801,14.425625561073177,7.634486304193629,35.667347934783365,8.39605297589908,48.66982961681586
1083,987.6942797192713,31.228947781768845,61.728154757423226,38.161292478752046,7.149006864675319,53.274793899114584
1084,1026.8502569482405,23.786593741537608,56.19794173367461,41.3857986907122,8.263600823325536,119.16
1085,1082.6519772704537,9.632393772822917,51.63134388544163,29.82121990415823,5.0,25.76197833125729
1086,1100.2753797302232,20.11066437535093,0.3,32.57934320513911,8.253257999156578,101.63583922340526
1087,1024.532947756332,46.406705290098216,80.1983662861239,30.5928940869894,5.726050958511695,98.73837999148262
1088,1036.6211800876931,-7.972803141953715,61.44977684926496,33.30272015487628,6.9333966585017714,109.68583511629271
1089,989.7865233254622,8.98832654126278,50.231864356910584,36.32403937605048,6.760048579233869,101.40340370201226
1090,1044.7639388258906,6.162374291886556,67.81403803330704,31.961633610810143,8.44927119077599,119.16
1091,1052.5529368654259,24.639716978039324,60.538389668366435,25.502970554238814,6.290782038398481,24.074651858874653
1092,996.4247921210231,15.56257281634741,9.429218117220536,25.736236824956013,7.06692057801204,62.19821437314064
1093,1000.5233181566315,3.705012391748669,79.1719738266427,39.11561045585453,6.290421034132242,38.01963390943195
1094,1053.4090509323728,8.173126757934542,56.590415119557335,40.256686656733656,5.869725542310448,107.47564297168506
1095,1002.4466013308236,-2.9255572403767616,42.802063286556475,29.284101894705977,7.0320934642532515,71.15020020220629
1096,1107.5869567351963,28.6033963925476,45.40884166679335,37.97237199773835,6.8487161366458515,79.96813796193679
1097,1011.9190872474978,27.6595317153914,5.4590617389082325,37.351173209419755,8.190353942127661,16.133606104990925
1098,1013.5641889552651,-14.7,80.96168113297246,27.23893629582379,6.636596350812637,119.16
1099,1024.9479217333171,-11.336546276552319,52.59300443035774,27.339567741679417,6.977509122016253,15.898544201841737
1100,1058.8769454801832,15.90696372109898,64.12060847068253,35.20403723828938,8.7681544470784,51.9379632393362
1101,996.9907546199538,17.209188802733365,64.3041388558025,38.245437494947986,6.441635444997024,98.47723261872807
1102,1026.5269762631444,14.087946450830525,59.82867010830784,35.66177715651742,6.6030171665269615,59.54724482969957
1103,933.5234417189627,0.010858861539642106,80.87050595190348,39.614342775464294,7.852017912124504,0.61
1104,998.9694156397487,-3.226411872773177,27.46853847193447,36.90037160541011,6.438501157923289,46.06838935395413
1105,974.5951563197875,-12.486697007516181,45.738820092143925,30.765209329261637,8.423583811645672,14.183253054867151
1106,1013.3530085779872,0.03922850678715761,57.780203406267454,35.14455882440045,5.423835696617736,69.61880681667796
1107,1127.0636293297375,26.8331703656034,82.57640033816384,29.699988375593936,6.203474522116751,85.99644791746681
1108,1066.690027929258,14.045405825995294,64.79722583253081,39.649316186765326,6.08077701173431,42.244333095740366
1109,1120.011990911188,6.068237512610084,72.82180171524998,35.68621089727367,7.084961692958776,44.071733954726
1110,970.6024439061971,-14.7,62.31011908759196,31.86898571213971,8.98,71.36609247567864
1111,1088.5886849811156,11.719515116970468,99.8,35.4411416991128,5.955070705037223,75.94285815950934
1112,1014.6009636610326,-2.686236621185678,26.993968117843913,37.663512748423656,8.75624232379942,108.47678405090747
1113,1043.4651308008147,39.829320189076384,66.85236742445299,34.96053440310013,8.112586972967497,75.28902590194245
1114,1012.4121210685455,35.44470857210513,20.498278757741037,33.724700505353695,5.6117410483218375,83.05616964134165
1115,975.2408021528965,0.943378905526389,68.47533387049906,42.0,8.98,85.41043364101881
1116,1006.7092287888992,-14.7,50.87526811975496,36.194499944427,6.8589544466263614,3.699287699500289
1117,1040.9777469680087,6.770126463244601,52.46388073939972,34.82311965610564,7.080101874115062,72.31075191952344
1118,1038.4136563135905,12.933195236206764,35.11121073132591,35.05315501699249,6.451830677858439,39.75234911948304
1119,960.0806708752831,6.150109923745099,53.74971829116831,32.63787047849282,8.053471073573556,21.129411874933567
1120,968.1840593949742,14.912356895555506,44.783469835988925,29.966339202764146,6.296348424231175,103.32977566605442
1121,1038.1205804144722,1.1711573565732731,99.8,36.71086099261912,6.545102431409506,75.2272384840734
1122,1055.863413486894,0.7056691785176206,13.162910803756311,29.494346531678875,7.773320826564234,112.89488817232171
1123,1062.9635555095715,50.0,92.75045821330664,38.32222218072394,8.98,63.97373503347521
1124,1017.9765124613757,14.961762468144126,21.635241410520646,35.8167019081329,8.198231458785795,107.26447757138939
1125,981.4229566223686,50.0,40.40920888986235,41.15715503735819,8.770275081736418,46.478186975205915
1126,993.7256971047494,5.846008647912299,32.455433092691536,38.12200926151987,7.009792399542316,47.34630107622709
1127,1010.6850008252849,31.40927730385838,94.1601455825704,42.0,6.253368904450415,87.33432316005148
1128,1083.4773300713023,16.82810752355253,52.473733066785016,38.521614477173,7.868119942935694,36.06981130250159
1129,1009.9697796216127,-1.8080023075356593,35.269206060092635,35.23813566754892,7.5376619834946705,93.95582547854704
1130,1087.494642025158,15.402516497086719,40.454905080276276,32.05796732876021,6.144908831177024,71.4005834917275
1131,1094.5886484544444,13.426327443254147,18.658601976281517,30.94547365800027,5.882468892099929,20.529878156919366
1132,1046.2118039867853,1.893609369651175,41.932474729115015,33.95234458337789,7.834850992816482,47.5110764224843
1133,1035.0043964463653,11.11359279082239,59.095250498699286,32.835034513099814,7.476326122002314,2.4599320327677603
1134,1029.816599048471,41.73601320587945,79.10498022707341,31.424090933701248,5.705177374267571,98.34835988830278
1135,1054.6362456732338,34.96158606256542,63.823723736525274,31.792992491326725,7.528432960747717,90.62941259213335
1136,1040.5474855564792,13.55853950717324,26.985673515342235,26.432526083426062,5.340330005885957,80.54302888338722
1137,1044.1304401914617,26.428174073304568,40.68201427560659,29.44224249311896,7.3886499710666635,119.16
1138,1046.1968746309074,15.956291632202745,10.775583748606174,39.13833216895182,7.366579920888281,119.16
1139,1052.5447865118972,18.36983116229448,18.325206244304674,29.294036236246452,8.048028655262973,28.401251681710267
1140,1008.211897376626,6.479717074328599,50.138824265625594,41.87323271072793,7.330918815993831,63.026074524040126
1141,997.2035774023512,11.273881608893621,63.00258785263207,34.305853646819266,7.242302138187425,26.86696670613506
1142,1052.0211940750487,14.411803709546401,78.40121302980248,26.866180597553715,6.828767062118574,107.06550204933296
1143,1046.0215790789089,-0.14923172232630577,66.63208283876806,28.64240749828743,7.261774801690759,50.297064273118835
1144,902.0793427628046,1.6824968331209487,58.144610250039456,42.0,6.13336640406059,51.5995919764091
1145,1002.866384691779,17.12693588268802,36.47123441715835,25.311963977682986,8.98,63.63130841733969
1146,965.656426311111,39.237760895072114,66.0742766755258,30.266560785832922,7.183605356919489,119.16
1147,986.9103514411844,50.0,99.8,38.18810332176833,8.24294945142849,31.41768518018553
1148,1041.8741624963475,-0.30039635894041794,42.40237249553961,32.81937820866373,5.0,98.23886466164251
1149,1069.425963200601,-6.604793336325496,29.972343495716846,27.463829406871998,7.62649733243309,51.85166247776998
1150,978.6270946686939,-7.827116637570391,34.459689589724036,30.377972163999143,8.165263618905405,48.29729816904162
1151,1047.548213715041,16.097651808389394,0.3,25.005995177845826,8.170395586105435,119.16
1152,952.1524237709682,2.2182009819786686,8.943161774804551,42.0,7.575064672151323,45.813868754915596
1153,1018.0081928931828,-1.0752201538861499,10.217343611574101,25.5133346854407,7.014814747011099,7.535191977275737
1154,1003.0260589942798,20.788916439256504,74.68570945273034,25.370605733136244,7.277277226043401,34.208286892165916
1155,1047.403738696887,27.930317230267516,66.5020194515333,34.45402930420146,6.341610104996726,43.01918086534731
1156,1081.398412546022,13.637214909376738,51.1421656176805,29.626075441504504,8.105642306401451,49.48411106779814
1157,1031.9700984061928,-11.020784928745048,23.63893709829188,38.35147935667883,7.605421007887149,119.16
1158,1084.2364479745377,-14.002398148347403,52.88643461996099,29.032855478020153,5.934418880499579,78.61082210870501
1159,1050.7521476080967,38.045803461755554,59.14340456705304,26.089217863703375,7.5911040535954974,42.49397996542625
1160,983.8521967252856,29.278698579706074,79.7480363283596,33.263864149729024,7.156524652422091,60.60059147774987
1161,954.6569724898898,15.657729733440323,24.947725559895304,36.48797670007982,6.280073001120408,42.04053352177543
1162,1015.095754836085,13.75025617413192,28.343618312326118,28.80243881177073,5.0,55.96294248294236
1163,1035.4643152075914,18.000768706274904,81.16384829162804,28.912135554581177,6.206202119764572,90.10110711698064
1164,1041.9192525441347,26.242846232474605,67.0286976111355,27.065245238119964,6.631955944988293,24.659039709812298
1165,957.8908672715615,31.7030545742591,74.6964097243553,31.32457150779408,7.940828923228742,119.16
1166,909.5157195589766,15.784938258999137,72.92971092252067,40.823389990180964,5.0,13.856265486731317
1167,1067.9225489379564,33.2679498163664,11.207454625063797,41.48021135230046,6.380239174803346,68.56593331349083
1168,996.1572964741181,11.456727672225398,63.62366867368395,31.946934120331694,7.791156157020541,57.79702881406024
1169,1053.2068644419282,50.0,64.42358671654225,25.0,7.47768124098886,87.0433955643385
1170,1098.3136889945392,50.0,33.75060750106405,34.51676319426305,6.462065085124217,89.69626708076439
1171,1016.6943096204654,22.7071427049143,52.266680372827224,34.380710806977795,7.183404946550174,37.743163536604015
1172,1052.173681949481,43.83512140791646,20.01512471867336,37.587322259007564,5.0,41.16060424153368
1173,1007.0989786454642,-14.342948443960523,53.14528704897939,31.244574069832467,8.908157864861398,72.50093128378015
1174,970.9158897421433,19.275395834764115,0.3,25.0,6.164089915242053,3.051701796423714
